,origin,label
1865,calibrated/0003ML0000000810100101E01_DRCL.JPG,8
1866,calibrated/0153MR0008500000201268C00_DRCL.JPG,8
1867,calibrated/0038MR0001720060101207E01_DRCL.JPG,8
1868,calibrated/0019ML0000540860100367I01_DRCL.JPG,8
1869,calibrated/0003ML0000000300100050E01_DRCL.JPG,9
1870,calibrated/0153MR0008480070201279I01_DRCL.JPG,8
1871,calibrated/0153MR0008480250201297E01_DRCL.JPG,8
1872,calibrated/0089MR0006280000104236I01_DRCL.JPG,0
1873,calibrated/0013ML0000140040100197D01_DRCL.JPG,8
1874,calibrated/0055ML0002540100102277E01_DRCL.JPG,8
1875,calibrated/0177MH0001090000102440E01_DRCL.JPG,24
1876,calibrated/0003ML0000001200100140E01_DRCL.JPG,8
1877,calibrated/0032MR0000630010100773I01_DRCL.JPG,0
1878,calibrated/0160ML0008660060104559I01_DRCL.JPG,8
1879,calibrated/0160ML0008660030104556I01_DRCL.JPG,8
1880,calibrated/0177MH0002260000102366E01_DRCL.JPG,13
1881,calibrated/0073ML0003860000102647I01_DRCL.JPG,23
1882,calibrated/0050MR0002290010102766E01_DRCL.JPG,8
1883,calibrated/0078MR0005860050103923E01_DRCL.JPG,8
1884,calibrated/0045MR0002080220102604E01_DRCL.JPG,8
1885,calibrated/0164MR0008850120201601E01_DRCL.JPG,8
1886,calibrated/0003ML0000000990100119E01_DRCL.JPG,8
1887,calibrated/0053ML0002440060102226E01_DRCL.JPG,8
1888,calibrated/0053MR0002460080103007E01_DRCL.JPG,8
1889,calibrated/0019MR0000590050100159C00_DRCL.JPG,8
1890,calibrated/0177MH0001110010102434I01_DRCL.JPG,24
1891,calibrated/0013MR0000140070100060E01_DRCL.JPG,8
1892,calibrated/0078MR0005760380103873E01_DRCL.JPG,8
1893,calibrated/0044MR0002011450102524I01_DRCL.JPG,20
1894,calibrated/0074MR0005120000103690E01_DRCL.JPG,21
1895,calibrated/0017ML0000550080100271I01_DRCL.JPG,8
1896,calibrated/0042MR0001941090102324E01_DRCL.JPG,8
1897,calibrated/0078MR0005860320103950E01_DRCL.JPG,8
1898,calibrated/0003ML0000000570100077I01_DRCL.JPG,8
1899,calibrated/0003MR0000000240100016E01_DRCL.JPG,14
1900,calibrated/0153MR0008480190201291I01_DRCL.JPG,8
1901,calibrated/0065ML0003430000102421E01_DRCL.JPG,23
1902,calibrated/0019MR0000530050100143C00_DRCL.JPG,8
1903,calibrated/0077MR0005750560103831E01_DRCL.JPG,8
1904,calibrated/0078MR0005860160103934E01_DRCL.JPG,8
1905,calibrated/0074MR0004880050103698E01_DRCL.JPG,8
1906,calibrated/0051ML0002320170102195E01_DRCL.JPG,8
1907,calibrated/0017MR0000500110100083C00_DRCL.JPG,8
1908,calibrated/0003ML0000000960100116E01_DRCL.JPG,8
1909,calibrated/0044MR0002011210102500E01_DRCL.JPG,8
1910,calibrated/0042MR0001940950102310E01_DRCL.JPG,8
1911,calibrated/0014ML0000160000100208E01_DRCL.JPG,2
1912,calibrated/0150ML0008440030104444I01_DRCL.JPG,8
1913,calibrated/0053ML0002440050102225E01_DRCL.JPG,8
1914,calibrated/0065ML0003300000102434E01_DRCL.JPG,23
1915,calibrated/0003MR0000000270100019I01_DRCL.JPG,14
1916,calibrated/0152ML0008460010104452E01_DRCL.JPG,8
1917,calibrated/0159MR0008640020201357I01_DRCL.JPG,8
1918,calibrated/0153MR0008470150201257I01_DRCL.JPG,8
1919,calibrated/0078MR0005760460103881E01_DRCL.JPG,8
1920,calibrated/0019ML0000540510100332C00_DRCL.JPG,8
1921,calibrated/0074MR0004880200103713E01_DRCL.JPG,8
1922,calibrated/0154ML0008510270104518I01_DRCL.JPG,8
1923,calibrated/0019ML0000540870100368C00_DRCL.JPG,8
1924,calibrated/0003ML0000000860100106E01_DRCL.JPG,8
1925,calibrated/0003MR0000000140100006I01_DRCL.JPG,14
1926,calibrated/0077ML0005780000102730E01_DRCL.JPG,15
1927,calibrated/0137ML0008180500104195E01_DRCL.JPG,20
1928,calibrated/0019MR0000540790100249I01_DRCL.JPG,8
1929,calibrated/0085MH0001140000101004I01_DRCL.JPG,9
1930,calibrated/0163ML0008750010104592I01_DRCL.JPG,8
1931,calibrated/0093ML0006030010102921I01_DRCL.JPG,10
1932,calibrated/0019MR0000540530100223C00_DRCL.JPG,8
1933,calibrated/0019MR0000530110100149I01_DRCL.JPG,8
1934,calibrated/0039MR0001770040101223E01_DRCL.JPG,8
1935,calibrated/0032MR0000810010100782E01_DRCL.JPG,17
1936,calibrated/0078MR0005860020103920E01_DRCL.JPG,8
1937,calibrated/0051MR0002310400102895E01_DRCL.JPG,8
1938,calibrated/0077MR0005750480103823E01_DRCL.JPG,8
1939,calibrated/0017MR0000510020100108C00_DRCL.JPG,8
1940,calibrated/0017ML0000500240100237B00_DRCL.JPG,8
1941,calibrated/0019MR0000540240100194C00_DRCL.JPG,8
1942,calibrated/0017MR0000500150100087C00_DRCL.JPG,8
1943,calibrated/0048ML0002160000102104E01_DRCL.JPG,8
1944,calibrated/0019MR0000540720100242C00_DRCL.JPG,8
1945,calibrated/0153ML0008480010104459E01_DRCL.JPG,8
1946,calibrated/0013MR0000140110100064D01_DRCL.JPG,8
1947,calibrated/0164MR0008850190201608E01_DRCL.JPG,8
1948,calibrated/0017ML0000500080100221I01_DRCL.JPG,8
1949,calibrated/0077MR0005750200103795E01_DRCL.JPG,8
1950,calibrated/0017ML0000510120100259I01_DRCL.JPG,8
1951,calibrated/0081ML0004380000102827I01_DRCL.JPG,23
1952,calibrated/0173MR0008970000201801I01_DRCL.JPG,4
1953,calibrated/0128MR0006600000200808C00_DRCL.JPG,18
1954,calibrated/0153MR0008470020201244E01_DRCL.JPG,8
1955,calibrated/0032MR0000780020100779I01_DRCL.JPG,17
1956,calibrated/0050MR0002290120102777E01_DRCL.JPG,8
1957,calibrated/0073ML0003820000102651I01_DRCL.JPG,23
1958,calibrated/0003ML0000001050100125I01_DRCL.JPG,8
1959,calibrated/0042MR0001941200102335E01_DRCL.JPG,8
1960,calibrated/0050MR0002290740102839E01_DRCL.JPG,8
1961,calibrated/0081ML0004290000102836I01_DRCL.JPG,23
1962,calibrated/0150ML0008440060104447D01_DRCL.JPG,8
1963,calibrated/0019MR0000540720100242I01_DRCL.JPG,8
1964,calibrated/0003ML0000000820100102I01_DRCL.JPG,8
1965,calibrated/0019ML0000540450100326I01_DRCL.JPG,8
1966,calibrated/0053MR0002460070103006E01_DRCL.JPG,8
1967,calibrated/0173MR0008960000201800E01_DRCL.JPG,0
1968,calibrated/0017MR0000510040100110C00_DRCL.JPG,8
1969,calibrated/0017ML0000500250100238B00_DRCL.JPG,8
1970,calibrated/0160ML0008660060104559D01_DRCL.JPG,8
1971,calibrated/0017ML0000510140100261I01_DRCL.JPG,8
1972,calibrated/0041MR0001930020101252E01_DRCL.JPG,8
1973,calibrated/0042MR0001941140102329E01_DRCL.JPG,8
1974,calibrated/0060MH0000370010100560E01_DRCL.JPG,24
1975,calibrated/0060MH0000370010100560I01_DRCL.JPG,24
1976,calibrated/0003ML0000001200100140I01_DRCL.JPG,8
1977,calibrated/0025ML0001270040100811E01_DRCL.JPG,8
1978,calibrated/0019MR0000530120100150C00_DRCL.JPG,8
1979,calibrated/0098MH0001370000101142I01_DRCL.JPG,10
1980,calibrated/0160ML0008660020104555D01_DRCL.JPG,8
1981,calibrated/0017ML0000500120100225B00_DRCL.JPG,8
1982,calibrated/0067MR0004840260103412E01_DRCL.JPG,8
1983,calibrated/0050MR0002290820102847E01_DRCL.JPG,8
1984,calibrated/0019ML0000540250100306C00_DRCL.JPG,9
1985,calibrated/0019MR0000590120100166I01_DRCL.JPG,8
1986,calibrated/0053ML0002440160102236E01_DRCL.JPG,8
1987,calibrated/0150MR0008430100201225D01_DRCL.JPG,14
1988,calibrated/0053MR0002470070103016E01_DRCL.JPG,8
1989,calibrated/0172ML0009240940104973E01_DRCL.JPG,2
1990,calibrated/0154ML0008510160104507E01_DRCL.JPG,8
1991,calibrated/0003ML0000000530100073E01_DRCL.JPG,8
1992,calibrated/0003ML0000000130100033I01_DRCL.JPG,9
1993,calibrated/0013MR0000140020100055D01_DRCL.JPG,9
1994,calibrated/0180MH0001490020102533C00_DRCL.JPG,5
1995,calibrated/0118ML0007320130103742E01_DRCL.JPG,20
1996,calibrated/0078MR0005760420103877E01_DRCL.JPG,8
1997,calibrated/0044MR0002011600102539E01_DRCL.JPG,8
1998,calibrated/0019ML0000540390100320I01_DRCL.JPG,8
1999,calibrated/0153MR0008470100201252I01_DRCL.JPG,8
2000,calibrated/0073MH0000850010100770E01_DRCL.JPG,15
2001,calibrated/0017MR0000510010100107C00_DRCL.JPG,8
2002,calibrated/0019ML0000540090100290C00_DRCL.JPG,8
2003,calibrated/0019MR0000540660100236C00_DRCL.JPG,8
2004,calibrated/0177MH0002260000102366C00_DRCL.JPG,13
2005,calibrated/0078MR0005760600103895E01_DRCL.JPG,8
2006,calibrated/0078ML0005860440102806E01_DRCL.JPG,8
2007,calibrated/0051MR0002310790102934E01_DRCL.JPG,8
2008,calibrated/0052ML0002400080102218E01_DRCL.JPG,8
2009,calibrated/0170ML0009050110104690E01_DRCL.JPG,9
2010,calibrated/0013MR0000020110100038E01_DRCL.JPG,14
2011,calibrated/0017ML0000500020100215C00_DRCL.JPG,9
2012,calibrated/0150MR0008420000201218E01_DRCL.JPG,8
2013,calibrated/0157MR0008560010201330E01_DRCL.JPG,8
2014,calibrated/0164MR0008850100201599E01_DRCL.JPG,8
2015,calibrated/0081MR0004380010104057E01_DRCL.JPG,17
2016,calibrated/0044MR0002011510102530E01_DRCL.JPG,8
2017,calibrated/0153ML0008480280104486E01_DRCL.JPG,8
2018,calibrated/0019MR0000590090100163C00_DRCL.JPG,8
2019,calibrated/0003MR0000000200100012D01_DRCL.JPG,14
2020,calibrated/0096MH0001350000101129I01_DRCL.JPG,10
2021,calibrated/0094ML0006070000102924E01_DRCL.JPG,10
2022,calibrated/0019MR0000530110100149C00_DRCL.JPG,8
2023,calibrated/0042MR0001941030102318E01_DRCL.JPG,8
2024,calibrated/0051MR0002310630102918E01_DRCL.JPG,8
2025,calibrated/0064MR0003480000103254I01_DRCL.JPG,21
2026,calibrated/0003ML0000001150100135E01_DRCL.JPG,8
2027,calibrated/0153MR0008480020201274E01_DRCL.JPG,8
2028,calibrated/0177MH0001090020102442I01_DRCL.JPG,24
2029,calibrated/0032ML0000900000100854E01_DRCL.JPG,23
2030,calibrated/0155MR0008520130201318C00_DRCL.JPG,8
2031,calibrated/0003ML0000001170100137E01_DRCL.JPG,8
2032,calibrated/0159MR0008640040201359I01_DRCL.JPG,8
2033,calibrated/0019MR0000540840100254I01_DRCL.JPG,8
2034,calibrated/0019MR0000540770100247I01_DRCL.JPG,8
2035,calibrated/0003ML0000000670100087I01_DRCL.JPG,8
2036,calibrated/0019MR0000540560100226C00_DRCL.JPG,8
2037,calibrated/0019MR0000540190100189I01_DRCL.JPG,8
2038,calibrated/0042MR0001940300102245E01_DRCL.JPG,8
2039,calibrated/0163ML0008750010104592E01_DRCL.JPG,8
2040,calibrated/0096ML0006350000102936E01_DRCL.JPG,15
2041,calibrated/0019ML0000540440100325I01_DRCL.JPG,8
2042,calibrated/0019MR0000540020100172I01_DRCL.JPG,9
2043,calibrated/0019ML0000540300100311I01_DRCL.JPG,9
2044,calibrated/0013ML0000140110100204D01_DRCL.JPG,8
2045,calibrated/0051ML0002320220102200E01_DRCL.JPG,8
2046,calibrated/0019ML0000540790100360I01_DRCL.JPG,8
2047,calibrated/0053MR0002470090103018E01_DRCL.JPG,8
2048,calibrated/0019ML0000540050100286I01_DRCL.JPG,9
2049,calibrated/0003ML0000000580100078E01_DRCL.JPG,8
2050,calibrated/0155MR0008520010201306E01_DRCL.JPG,8
2051,calibrated/0066MR0002930140103292E01_DRCL.JPG,8
2052,calibrated/0019ML0000540260100307C00_DRCL.JPG,9
2053,calibrated/0051MR0002310380102893E01_DRCL.JPG,8
2054,calibrated/0069MR0004030000103467E01_DRCL.JPG,21
2055,calibrated/0017MR0000500280100100C00_DRCL.JPG,8
2056,calibrated/0017ML0000550090100272I01_DRCL.JPG,8
2057,calibrated/0051MR0002310830102938E01_DRCL.JPG,8
2058,calibrated/0154ML0008510160104507I01_DRCL.JPG,8
2059,calibrated/0163ML0008760060104603I01_DRCL.JPG,10
2060,calibrated/0019ML0000540660100347C00_DRCL.JPG,8
2061,calibrated/0081MR0003230020104067E01_DRCL.JPG,11
2062,calibrated/0025ML0001270260100833E01_DRCL.JPG,8
2063,calibrated/0050MR0002290480102813E01_DRCL.JPG,8
2064,calibrated/0177MH0002260000102368I01_DRCL.JPG,20
2065,calibrated/0153MR0008480110201283I01_DRCL.JPG,8
2066,calibrated/0077MR0005750460103821E01_DRCL.JPG,8
2067,calibrated/0042MR0001940320102247E01_DRCL.JPG,8
2068,calibrated/0019ML0000540070100288C00_DRCL.JPG,9
2069,calibrated/0155MR0008520000201305I01_DRCL.JPG,8
2070,calibrated/0050MR0002290590102824E01_DRCL.JPG,8
2071,calibrated/0019MR0000530080100146C00_DRCL.JPG,8
2072,calibrated/0017ML0000500150100228I01_DRCL.JPG,8
2073,calibrated/0017MR0000500330100105C00_DRCL.JPG,8
2074,calibrated/0157ML0008550040104533E01_DRCL.JPG,8
2075,calibrated/0078ML0005820000102764E01_DRCL.JPG,15
2076,calibrated/0114ML0007260000103685I01_DRCL.JPG,10
2077,calibrated/0066ML0002960360102479E01_DRCL.JPG,8
2078,calibrated/0019MR0000540750100245C00_DRCL.JPG,8
2079,calibrated/0035MR0001440120100824Q01_DRCL.JPG,20
2080,calibrated/0070MR0004940020103482E01_DRCL.JPG,8
2081,calibrated/0066ML0002960310102474E01_DRCL.JPG,8
2082,calibrated/0017MR0000500080100080I01_DRCL.JPG,8
2083,calibrated/0035MR0001440120100826Q01_DRCL.JPG,20
2084,calibrated/0159MR0008620020201354I01_DRCL.JPG,14
2085,calibrated/0019ML0000540710100352I01_DRCL.JPG,8
2086,calibrated/0066MR0002930360103314E01_DRCL.JPG,8
2087,calibrated/0003ML0000000460100066I01_DRCL.JPG,8
2088,calibrated/0042MR0001940590102274E01_DRCL.JPG,8
2089,calibrated/0053MR0002460000102999E01_DRCL.JPG,8
2090,calibrated/0160ML0008650030104547I01_DRCL.JPG,8
2091,calibrated/0170ML0009050290104708I01_DRCL.JPG,9
2092,calibrated/0093ML0006020020102919E01_DRCL.JPG,10
2093,calibrated/0093MR0005470010104330E01_DRCL.JPG,21
2094,calibrated/0066ML0003650000102520M00_DRCL.JPG,21
2095,calibrated/0033ML0000310000100880I01_DRCL.JPG,23
2096,calibrated/0159MR0008640160201371E01_DRCL.JPG,8
2097,calibrated/0162ML0008730010104582I01_DRCL.JPG,8
2098,calibrated/0074MR0005080000103686E01_DRCL.JPG,21
2099,calibrated/0081ML0004340000102831E01_DRCL.JPG,23
2100,calibrated/0073ML0003800000102653I01_DRCL.JPG,23
2101,calibrated/0159MR0008610000201351I01_DRCL.JPG,8
2102,calibrated/0017MR0000510000100106C00_DRCL.JPG,8
2103,calibrated/0049MR0002190270102718E01_DRCL.JPG,8
2104,calibrated/0013ML0000150040100187I01_DRCL.JPG,9
2105,calibrated/0025ML0001270290100836E01_DRCL.JPG,8
2106,calibrated/0003ML0000000920100112I01_DRCL.JPG,8
2107,calibrated/0021MR0000260080100525E01_DRCL.JPG,8
2108,calibrated/0179MH0002160010102508C00_DRCL.JPG,12
2109,calibrated/0070MR0004940240103504E01_DRCL.JPG,8
2110,calibrated/0074MR0004880150103708E01_DRCL.JPG,8
2111,calibrated/0089MR0006290000104237E01_DRCL.JPG,0
2112,calibrated/0180MH0001490020102536C01_DRCL.JPG,5
2113,calibrated/0050ML0002300180102166E01_DRCL.JPG,8
2114,calibrated/0044MR0002011040102483E01_DRCL.JPG,8
2115,calibrated/0077MR0005750140103789E01_DRCL.JPG,8
2116,calibrated/0051ML0004730000102208E01_DRCL.JPG,10
2117,calibrated/0032MR0000620010100772I01_DRCL.JPG,0
2118,calibrated/0158MR0008590030201340D01_DRCL.JPG,8
2119,calibrated/0077MR0005750450103820E01_DRCL.JPG,8
2120,calibrated/0073ML0004220000102655I01_DRCL.JPG,23
2121,calibrated/0180MH0001490020102533I01_DRCL.JPG,5
2122,calibrated/0090ML0004770020102910E01_DRCL.JPG,10
2123,calibrated/0059MR0002680030103132E01_DRCL.JPG,8
2124,calibrated/0170ML0009050060104685I01_DRCL.JPG,9
2125,calibrated/0013MR0000140060100059I01_DRCL.JPG,8
2126,calibrated/0085ML0003740000102848I01_DRCL.JPG,23
2127,calibrated/0050MR0002290660102831E01_DRCL.JPG,8
2128,calibrated/0065ML0003290000102435E01_DRCL.JPG,23
2129,calibrated/0017ML0000500110100224B00_DRCL.JPG,8
2130,calibrated/0072MR0005600000103618E01_DRCL.JPG,8
2131,calibrated/0017MR0000510070100113I01_DRCL.JPG,8
2132,calibrated/0039MR0001770080101227E01_DRCL.JPG,8
2133,calibrated/0180MH0001490020102526I01_DRCL.JPG,5
2134,calibrated/0117MR0005960000200671E01_DRCL.JPG,17
2135,calibrated/0078MR0005760550103890E01_DRCL.JPG,8
2136,calibrated/0159MR0008640110201366E01_DRCL.JPG,8
2137,calibrated/0078MR0005760480103883E01_DRCL.JPG,8
2138,calibrated/0017ML0000510090100256I01_DRCL.JPG,8
2139,calibrated/0170ML0009050050104684E01_DRCL.JPG,9
2140,calibrated/0153ML0008480000104458I01_DRCL.JPG,8
2141,calibrated/0074MR0004880230103716E01_DRCL.JPG,8
2142,calibrated/0160ML0008660030104556D01_DRCL.JPG,8
2143,calibrated/0017ML0000550040100267I01_DRCL.JPG,8
2144,calibrated/0051MR0002310820102937E01_DRCL.JPG,8
2145,calibrated/0003ML0000000260100046I01_DRCL.JPG,8
2146,calibrated/0042MR0001940650102280E01_DRCL.JPG,8
2147,calibrated/0077MR0005750470103822E01_DRCL.JPG,8
2148,calibrated/0049MR0002190250102716E01_DRCL.JPG,8
2149,calibrated/0057MR0002650020103114E01_DRCL.JPG,8
2150,calibrated/0070MR0004940000103480E01_DRCL.JPG,8
2151,calibrated/0050MR0002290060102771E01_DRCL.JPG,8
2152,calibrated/0045MR0002080430102625E01_DRCL.JPG,8
2153,calibrated/0019MR0000540510100221I01_DRCL.JPG,8
2154,calibrated/0095ML0006220000102934I01_DRCL.JPG,15
2155,calibrated/0032MR0000840010100785E01_DRCL.JPG,0
2156,calibrated/0019ML0000540520100333I01_DRCL.JPG,8
2157,calibrated/0042MR0001940290102244E01_DRCL.JPG,8
2158,calibrated/0163MR0008780050201500I01_DRCL.JPG,8
2159,calibrated/0064MR0002850560103234E01_DRCL.JPG,8
2160,calibrated/0042MR0001940580102273E01_DRCL.JPG,8
2161,calibrated/0096ML0006620000102937I01_DRCL.JPG,10
2162,calibrated/0017MR0000550100100132I01_DRCL.JPG,8
2163,calibrated/0017ML0000500160100229I01_DRCL.JPG,8
2164,calibrated/0021MR0000260070100524E01_DRCL.JPG,8
2165,calibrated/0003MR0000000170100009E01_DRCL.JPG,14
2166,calibrated/0019ML0000540650100346C00_DRCL.JPG,8
2167,calibrated/0044MR0002011100102489E01_DRCL.JPG,8
2168,calibrated/0059MR0002680050103134E01_DRCL.JPG,8
2169,calibrated/0152ML0008460010104452I01_DRCL.JPG,8
2170,calibrated/0019MR0000540690100239C00_DRCL.JPG,8
2171,calibrated/0003ML0000001000100120I01_DRCL.JPG,8
2172,calibrated/0170ML0009050330104712I01_DRCL.JPG,9
2173,calibrated/0170ML0009050330104712E01_DRCL.JPG,9
2174,calibrated/0049MR0002190130102704E01_DRCL.JPG,8
2175,calibrated/0094MH0001250040101097C00_DRCL.JPG,3
2176,calibrated/0085MH0001130000100949I01_DRCL.JPG,9
2177,calibrated/0154ML0008510050104496I01_DRCL.JPG,8
2178,calibrated/0017ML0000550130100276C00_DRCL.JPG,8
2179,calibrated/0066MR0002930480103325E01_DRCL.JPG,8
2180,calibrated/0034MH0000450020100036E01_DRCL.JPG,12
2181,calibrated/0017MR0000500220100094I01_DRCL.JPG,8
2182,calibrated/0019MR0000530140100152C00_DRCL.JPG,8
2183,calibrated/0003ML0000000970100117I01_DRCL.JPG,8
2184,calibrated/0013MR0000120090100048D01_DRCL.JPG,8
2185,calibrated/0159MR0008640080201363I01_DRCL.JPG,8
2186,calibrated/0032ML0000680000100858E01_DRCL.JPG,23
2187,calibrated/0153MR0008480120201284I01_DRCL.JPG,8
2188,calibrated/0019MR0000540100100180I01_DRCL.JPG,8
2189,calibrated/0050MR0002290570102822E01_DRCL.JPG,8
2190,calibrated/0164MR0008850170201606E01_DRCL.JPG,8
2191,calibrated/0033MR0000370000100811I01_DRCL.JPG,11
2192,calibrated/0128MR0005370000200817E01_DRCL.JPG,16
2193,calibrated/0050MR0002290540102819E01_DRCL.JPG,8
2194,calibrated/0180MH0001490020102530E01_DRCL.JPG,5
2195,calibrated/0066MR0002930570103334E01_DRCL.JPG,8
2196,calibrated/0078ML0005850060102774D01_DRCL.JPG,15
2197,calibrated/0042MR0001941250102340E01_DRCL.JPG,8
2198,calibrated/0003ML0000000600100080I01_DRCL.JPG,8
2199,calibrated/0178MR0006470000201988I01_DRCL.JPG,4
2200,calibrated/0013MR0000140030100056D01_DRCL.JPG,8
2201,calibrated/0069ML0004150000102561Q01_DRCL.JPG,21
2202,calibrated/0042MR0001940240102239E01_DRCL.JPG,8
2203,calibrated/0180MH0001490020102536C00_DRCL.JPG,5
2204,calibrated/0019MR0000540200100190C00_DRCL.JPG,8
2205,calibrated/0066MR0002930560103333E01_DRCL.JPG,8
2206,calibrated/0096MH0001340000101134I01_DRCL.JPG,10
2207,calibrated/0019MR0000540280100198I01_DRCL.JPG,9
2208,calibrated/0042MR0001940670102282E01_DRCL.JPG,8
2209,calibrated/0153MR0008480270201299I01_DRCL.JPG,8
2210,calibrated/0017ML0000550030100266I01_DRCL.JPG,8
2211,calibrated/0085ML0003740000102848E01_DRCL.JPG,23
2212,calibrated/0025ML0001270020100809E01_DRCL.JPG,8
2213,calibrated/0070MR0004940180103498E01_DRCL.JPG,8
2214,calibrated/0158MR0008590060201343D01_DRCL.JPG,8
2215,calibrated/0074MR0004880080103701E01_DRCL.JPG,8
2216,calibrated/0019ML0000540760100357I01_DRCL.JPG,8
2217,calibrated/0095ML0006040000102928I01_DRCL.JPG,15
2218,calibrated/0066MR0002930230103301E01_DRCL.JPG,8
2219,calibrated/0017MR0000500130100085C00_DRCL.JPG,8
2220,calibrated/0019ML0000540190100300I01_DRCL.JPG,8
2221,calibrated/0155MR0008520120201317I01_DRCL.JPG,8
2222,calibrated/0034MH0000460010100041E01_DRCL.JPG,12
2223,calibrated/0003ML0000000110100031I01_DRCL.JPG,9
2224,calibrated/0066MR0002930350103313E01_DRCL.JPG,8
2225,calibrated/0093MR0005480010104331I01_DRCL.JPG,21
2226,calibrated/0003ML0000000140100034E01_DRCL.JPG,9
2227,calibrated/0128ML0006540000103948E01_DRCL.JPG,23
2228,calibrated/0044MR0002011570102536E01_DRCL.JPG,8
2229,calibrated/0034MH0000440010100031C00_DRCL.JPG,12
2230,calibrated/0051MR0002310560102911E01_DRCL.JPG,8
2231,calibrated/0077ML0005750640102726E01_DRCL.JPG,8
2232,calibrated/0003MR0000000300100022I01_DRCL.JPG,14
2233,calibrated/0019MR0000540220100192I01_DRCL.JPG,8
2234,calibrated/0078ML0005760720102737E01_DRCL.JPG,8
2235,calibrated/0013MR0000140080100061D01_DRCL.JPG,8
2236,calibrated/0173MR0008910000201795E01_DRCL.JPG,0
2237,calibrated/0073ML0003830000102650I01_DRCL.JPG,23
2238,calibrated/0069ML0004150000102560Q01_DRCL.JPG,21
2239,calibrated/0013ML0000140070100200E01_DRCL.JPG,8
2240,calibrated/0050MR0002290750102840E01_DRCL.JPG,8
2241,calibrated/0070MR0004940070103487E01_DRCL.JPG,8
2242,calibrated/0019MR0000540580100228C00_DRCL.JPG,8
2243,calibrated/0071MR0005530000103511E01_DRCL.JPG,8
2244,calibrated/0019MR0000540280100198C00_DRCL.JPG,9
2245,calibrated/0003MR0000000150100007I01_DRCL.JPG,14
2246,calibrated/0050MR0002290130102778E01_DRCL.JPG,8
2247,calibrated/0017ML0000550090100272C00_DRCL.JPG,8
2248,calibrated/0003ML0000000360100056I01_DRCL.JPG,9
2249,calibrated/0052MR0002390040102987E01_DRCL.JPG,8
2250,calibrated/0074MR0005630000103717E01_DRCL.JPG,8
2251,calibrated/0017MR0000550070100129C00_DRCL.JPG,8
2252,calibrated/0065ML0003370000102427E01_DRCL.JPG,23
2253,calibrated/0039MR0001740050101233E01_DRCL.JPG,8
2254,calibrated/0078MR0005760510103886E01_DRCL.JPG,8
2255,calibrated/0153MR0008480060201278E01_DRCL.JPG,8
2256,calibrated/0017MR0000510040100110I01_DRCL.JPG,8
2257,calibrated/0003ML0000000150100035E01_DRCL.JPG,9
2258,calibrated/0019MR0000540630100233C00_DRCL.JPG,8
2259,calibrated/0157MR0008550050201327I01_DRCL.JPG,8
2260,calibrated/0019ML0000540530100334C00_DRCL.JPG,8
2261,calibrated/0019MR0000540670100237C00_DRCL.JPG,8
2262,calibrated/0078MR0005760190103854E01_DRCL.JPG,8
2263,calibrated/0025MR0001230040100702E01_DRCL.JPG,8
2264,calibrated/0150MR0007360000201220I01_DRCL.JPG,6
2265,calibrated/0153MR0008500010201269E01_DRCL.JPG,8
2266,calibrated/0085MH0001130000100954E01_DRCL.JPG,9
2267,calibrated/0057MR0002630020103108E01_DRCL.JPG,8
2268,calibrated/0072MR0005540280103569E01_DRCL.JPG,8
2269,calibrated/0017MR0000500320100104I01_DRCL.JPG,8
2270,calibrated/0072MR0005610010103626E01_DRCL.JPG,8
2271,calibrated/0019MR0000530070100145I01_DRCL.JPG,8
2272,calibrated/0036MH0000510030100054E01_DRCL.JPG,3
2273,calibrated/0019MR0000540410100211C00_DRCL.JPG,8
2274,calibrated/0153MR0008480280201300E01_DRCL.JPG,8
2275,calibrated/0177MH0001070020102429I01_DRCL.JPG,24
2276,calibrated/0019ML0000540760100357C00_DRCL.JPG,8
2277,calibrated/0049MR0002240120102747E01_DRCL.JPG,8
2278,calibrated/0019ML0000540240100305C00_DRCL.JPG,8
2279,calibrated/0017ML0000500090100222I01_DRCL.JPG,8
2280,calibrated/0050MR0002290220102787E01_DRCL.JPG,8
2281,calibrated/0066ML0002960220102465E01_DRCL.JPG,8
2282,calibrated/0050ML0002300220102170E01_DRCL.JPG,20
2283,calibrated/0003ML0000001050100125E01_DRCL.JPG,8
2284,calibrated/0163MR0008780010201496I01_DRCL.JPG,8
2285,calibrated/0065ML0003360000102428E01_DRCL.JPG,23
2286,calibrated/0019MR0000590030100157C00_DRCL.JPG,8
2287,calibrated/0154ML0008510200104511I01_DRCL.JPG,8
2288,calibrated/0067MR0004840180103404E01_DRCL.JPG,8
2289,calibrated/0085MH0001140000101007I01_DRCL.JPG,9
2290,calibrated/0066MR0002930440103321E01_DRCL.JPG,8
2291,calibrated/0045MR0002080250102607E01_DRCL.JPG,8
2292,calibrated/0074MR0004880140103707E01_DRCL.JPG,8
2293,calibrated/0159MR0008640130201368I01_DRCL.JPG,8
2294,calibrated/0077MR0005750090103784E01_DRCL.JPG,8
2295,calibrated/0039MR0001740040101232E01_DRCL.JPG,8
2296,calibrated/0151MR0008450020201240E01_DRCL.JPG,8
2297,calibrated/0017MR0000510120100118C00_DRCL.JPG,8
2298,calibrated/0019ML0000540080100289C00_DRCL.JPG,8
2299,calibrated/0066MR0004790070103358E01_DRCL.JPG,8
2300,calibrated/0019ML0000540740100355C00_DRCL.JPG,8
2301,calibrated/0172ML0009241090104988E01_DRCL.JPG,2
